name,objectID,picIDs,picURLs,categoryName,typeName,period,dynasty,year
清康熙款景德镇窑霁红釉盘,dbaa98b15bdf4541ae991869ac542c63,38010d84-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1455.jpg,瓷器,盘,清,康熙,1691.5
清光绪款景德镇窑三彩龙纹盘,dc36455005ce4bf2b17b9fc82fe0caac,34818eab-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1317.jpg,瓷器,盘,清,光绪,1891.5
清乾隆景德镇窑白釉青花童子坐像,dc3cd83702184a59be8798342b516c41,45782638-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2004.jpg,瓷器,像,清,乾隆,1765.5
清同治款景德镇窑抹红贤良寺制缠枝莲纹碗,dc47fb01f61049ff8e774aef2eb10216,3679e784-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1394.jpg,瓷器,碗,清,同治,1868.0
清雍正景德镇窑炉钧釉洗,dc4c34916f0b40ca9619ce20db8aba03,3ead8757-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1722.jpg,瓷器,洗,清,雍正,1728.5
清光绪款景德镇窑粉青釉八卦纹方瓶,dd25070abc3a4714ba70ed0cb08389e6,3511eeea-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1340.jpg,瓷器,瓶,清,光绪,1891.5
清嘉庆景德镇窑青花缠枝花卉纹罐,dd345594e2684aefaadcdd2f26c51305,48803270-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2126.jpg,瓷器,罐,清,嘉庆,1808.0
清光绪大雅斋款景德镇窑藕荷地粉彩鹦鹉衔桃纹长方花盆,dd90874c3c18480a9b3cf48cd3a575d9,34fadcba-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1336.jpg,瓷器,盆,清,光绪,1891.5
清乾隆景德镇窑粉彩花卉纹盒,de867e365d204f0580e002274cd2a3ad,459f3fc2-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2009.jpg,瓷器,盒,清,乾隆,1765.5
清雍正款景德镇窑青花瓜果纹罐,deadc7a7778f4508ac9dfff572ef7d28,43b973ec-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1922.jpg,瓷器,罐,清,雍正,1728.5
清乾隆款景德镇窑粉彩过枝花卉纹碗,df1bfc98ebbb45338e191c0929253a6f,460eeed0-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2026.jpg,瓷器,碗,清,乾隆,1765.5
清康熙景德镇窑五彩牡丹狮纹罐,df5760846b5e4953a9c3d00b841940f7,3a628675-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1554.jpg,瓷器,罐,清,康熙,1691.5
清光绪仿康熙款反瓷墨彩徐步蟾画“清明”图瓶,dfa9ced5444b44b4aeb5a5c304196d03,355f0e9a-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1351.jpg,瓷器,瓶,清,康熙,1691.5
清光绪款景德镇窑三彩龙纹盘,dfc637fce35741b1ad9bd042f1076303,3475bb41-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1315.jpg,瓷器,盘,清,光绪,1891.5
清雍正款景德镇窑青花缠枝莲纹瓶,dffa58f7a4f64b3f99e4439f778055c1,44226a30-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1955.jpg,瓷器,瓶,清,雍正,1728.5
清乾隆景德镇窑粉彩市井人物图瓷片,dffea4eafd344ed8a15801b415a6190a,3fc81411-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1766.jpg,瓷器,NA,清,乾隆,1765.5
清雍正德化窑白釉贴花双耳炉,e00f8bb2ef75442a9a3e00b36ccaf1cc,3e440d42-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1705.jpg,瓷器,炉,清,雍正,1728.5
清嘉庆款景德镇窑青花束莲纹盘,e02f11609cca4a7a9a96f9b36f60228f,4861b5de-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2122.jpg,瓷器,盘,清,嘉庆,1808.0
清乾隆景德镇窑霁红釉瓶,e070e726e2bd457eb064ffae2ce883da,402615b9-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1779.jpg,瓷器,瓶,清,乾隆,1765.5
清康熙德化窑白釉龙虎杯,e0876fb2f76e45948979ee4ee2c9274f,39786753-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1517.jpg,瓷器,杯,清,康熙,1691.5
清康熙仿宣德款景德镇窑青花花卉纹方盘,e118295acaaa4390b88bc3596ad1eda6,3795a68d-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1437.jpg,瓷器,盘,清,康熙,1691.5
清道光景德镇窑青花缠枝花卉纹罐,e175aa6413894afa9de58b4ebfe4a3a4,48fe4c17-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2145.jpg,瓷器,罐,清,道光,1835.0
清乾隆仿嘉靖景德镇窑釉里红龙凤纹瓶,e18574335b7a43609fcbbeadae938027,3f5a1f16-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1747.jpg,瓷器,瓶,清,乾隆,1765.5
清乾隆景德镇窑青花龙纹方杯,e2356e7aa75843ad86fd9857c4a0e0a8,468b108b-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2049.jpg,瓷器,杯,清,乾隆,1765.5
清康熙景德镇窑青白釉弥勒佛,e29b2f6a9a29486e8a249b38711ddd5f,3a40db3f-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1549.jpg,瓷器,NA,清,康熙,1691.5
清宣统醴陵窑釉下五彩荷花纹瓶,e34ab8255f1d484f82b5fc0fa41f7de2,42c03a6f-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1885.jpg,瓷器,瓶,清,宣统,1910.0
清嘉庆景德镇窑青花缠枝花卉纹罐,e391df8ecebb4c7fafd230952cb9d293,487954b1-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2125.jpg,瓷器,罐,清,嘉庆,1808.0
清同治款景德镇窑黄釉盘,e3b725c1ad494492ae523108472064c7,35c54bc9-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1367.jpg,瓷器,盘,清,同治,1868.0
清道光景德镇窑仿竹雕鹤鹿同春图笔筒,e3dbdcb1fcc14decaae63d0f291ed990,40c4a1f0-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1805.jpg,瓷器,筒,清,道光,1835.0
清光绪款景德镇窑粉彩花卉纹盘,e45a6e3284204a15be929d315d14109c,344b0518-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1309.jpg,瓷器,盘,清,光绪,1891.5
清宣统醴陵窑釉下五彩仙鹤纹瓶,e484847c654f4e988594a86d8f18b32d,42a1a5dd-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1881.jpg,瓷器,瓶,清,宣统,1910.0
清乾隆景德镇窑朱砂红窑变釉罐,e4e495e6e7ad47a28a0d0000e6a8bf35,41219c4b-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1819.jpg,瓷器,罐,清,乾隆,1765.5
清雍正款景德镇窑斗彩绿竹纹碗,e51fb8ef7f4b43ffbcf19f72bf1acd9b,3d7bf83a-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1674.jpg,瓷器,碗,清,雍正,1728.5
清光绪款景德镇窑铁釉夔龙纹商大巳簋,e52442e61d9b494db0e9368ab4f563a8,4100c722-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1813.jpg,瓷器,NA,清,光绪,1891.5
清光绪款景德镇窑内青花外粉彩莲花纹碗,e593ba5bf76b40eab02cae74d4573414,34ba9818-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1326.jpg,瓷器,碗,清,光绪,1891.5
清乾隆景德镇窑青花花卉纹兽耳衔环瓶,e5a0040f2d03442196143b627d2e8751,3ffd2416-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1773.jpg,瓷器,瓶,清,乾隆,1765.5
清雍正仿万历款景德镇窑青花凤纹碗,e6215d793b2c4b2e99fbde36b2ea4dd3,3e0925ff-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1695.jpg,瓷器,碗,清,雍正,1728.5
清雍正景德镇窑窑变釉缸,e63e734f8e0841e991a21d913ee7b845,3d9569d1-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1678.jpg,瓷器,NA,清,雍正,1728.5
清雍正款景德镇窑斗彩竹纹碗,e64e2ca5a7e24d5190caecd073813590,3e241693-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1699.jpg,瓷器,碗,清,雍正,1728.5
清雍正款景德镇窑青花红彩龙纹盘,e6b3347d03a34d5bbbdfad4591ecbd09,4429734c-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1956.jpg,瓷器,盘,清,雍正,1728.5
清乾隆款景德镇窑青花海水龙纹高足盘,e73f5257f43d41c3a455cc521f305178,41325166-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1821.jpg,瓷器,盘,清,乾隆,1765.5
清康熙景德镇窑五彩花卉纹盘,e820bf4f05904556bea64b4f6a2ec990,3c8eb860-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1639.jpg,瓷器,盘,清,康熙,1691.5
清乾隆景德镇窑孔雀绿釉花盆,e856bb611e8b4d568a0ad38ca37aeced,4034029f-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1781.jpg,瓷器,盆,清,乾隆,1765.5
清乾隆景德镇窑青花缠枝花卉纹罐,e8630664cabe49c39062b0a38d589dae,46acbe63-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2054.jpg,瓷器,罐,清,乾隆,1765.5
清光绪保善堂制款景德镇窑粉彩花鸟纹瓶,e87563751765410ebadfe91f196a772b,3406bd1e-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1299.jpg,瓷器,瓶,清,光绪,1891.5
清乾隆景德镇窑古铜彩回纹双耳炉,e8c75845e912406abcff26bf0a4620fa,40ef510e-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1811.jpg,瓷器,炉,清,乾隆,1765.5
清雍正款景德镇窑霁红釉高足碗,e965b5c4aa484764a3e0b05438bd697b,3da8c9d9-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1681.jpg,瓷器,碗,清,雍正,1728.5
清乾隆款景德镇窑冬青釉八卦纹琮式瓶,e99d0c84e6bf47e081215368a68aa722,3f4c6fd8-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1745.jpg,瓷器,瓶,清,乾隆,1765.5
清康熙景德镇窑青花加紫雄鸡图瓶,ea1d3b7211644ce39452c0a739a8a773,38e1a85c-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1493.jpg,瓷器,瓶,清,康熙,1691.5
清康熙景德镇窑孔雀绿釉竹节形笔筒,ea6df4d0d8e84a46bd34dc576f236d26,37ee2ca2-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1451.jpg,瓷器,筒,清,康熙,1691.5
清乾隆景德镇窑青花加紫开光博古图双耳瓶,ea88c133a07d40509f45a569d8708083,3f346904-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1742.jpg,瓷器,瓶,清,乾隆,1765.5
清乾隆款景德镇窑五彩龙凤纹碗,eb4500f53eee441794949deeea24fcb3,465ff54e-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2044.jpg,瓷器,碗,清,乾隆,1765.5
清乾隆景德镇窑仿哥釉双象耳瓶,eb8eca34eb0b4a9b8217e60b6b6dae27,401ef578-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1778.jpg,瓷器,瓶,清,乾隆,1765.5
清嘉庆景德镇窑青花山水楼阁人物图椭圆盘,ebaba27aa3564343a31bc466686294d9,4809443c-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2108.jpg,瓷器,盘,清,嘉庆,1808.0
乾隆款青花杏元双耳背壶,ebdf6aafd67847f1925184763c766775,5cca18c3-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.3070.jpg,瓷器,壶,NA,乾隆,1765.5
光绪粉青釉暗刻云龙纹折沿大盘,ebfe55eccc064ab4b2967b28e7150647,"201901291141260463046,201901291141260463047,201901291141260463048,201901291141260463049,201901291141260463050,201901291141260463051,201901291141260463052,201901291141260463053,201901291141260463054,201901291141260463055,201901291141260463056,201901291141260463057,201901291141260463058,201901291141260463059","http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.91/THUMB/40_07.91-A-1001.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.91/THUMB/40_07.91-A-1002.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.91/THUMB/40_07.91-A-1003.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.91/THUMB/40_07.91-A-1004.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.91/THUMB/40_07.91-A-1005.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.91/THUMB/40_07.91-A-1006.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.91/THUMB/40_07.91-A-1007.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.91/THUMB/40_07.91-A-1008.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.91/THUMB/40_07.91-A-1009.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.91/THUMB/40_07.91-A-1010.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.91/THUMB/40_07.91-A-1011.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.91/THUMB/40_07.91-A-1012.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.91/THUMB/40_07.91-A-1013.jpg,http://files.bjmuseum.org.cn/baijing/01/11010121800066/07.91/THUMB/40_07.91-A-1014.jpg",瓷器,盘,NA,光绪,1891.5
清雍正款景德镇窑酱釉菊花盘,ec266fe0d79947869bb85022fa50cdfc,43d3a495-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1926.jpg,瓷器,盘,清,雍正,1728.5
民国仿乾隆款景德镇窑粉彩金陵十二钗图花盆,ec662058c3eb4c9d9f592860e0342f95,40e1a0cd-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1809.jpg,瓷器,盆,民,民国,1930.5
清康熙素三彩骑马人像,ec76f21f83634f58a302f0c51ba429da,3c2c0b22-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1624.jpg,瓷器,像,清,康熙,1691.5
清嘉庆款景德镇窑青花御制诗纹洗,ed181575013048f89831fe08a3f23d0f,47d89512-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2099.jpg,瓷器,洗,清,嘉庆,1808.0
清康熙景德镇窑青花花蝶纹缸,ed2faa0121fa483591b735d1a761a350,3a181fdf-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1542.jpg,瓷器,NA,清,康熙,1691.5
宣德款暗花大碗,ed7a8f0df8b64666a437ba402c144464,5f76c227-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.3315.jpg,瓷器,碗,NA,宣德,1430.0
清乾隆款景德镇窑粉彩山水图带钩,edcc5cbf5a8a43cea06502ecbcdbc858,45a565df-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2010.jpg,瓷器,钩,清,乾隆,1765.5
清嘉庆景德镇窑青花花卉纹罐,ee06563a4662463da5298225b665ba6c,48bfd5aa-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2136.jpg,瓷器,罐,清,嘉庆,1808.0
清乾隆景德镇窑冬青地青花釉里红花卉纹双耳扁瓶,ee3ffd1b9a124e3baea0072fb7edef98,3f6d6f96-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1753.jpg,瓷器,瓶,清,乾隆,1765.5
清嘉庆款景德镇窑五彩百子图碗,ee667a78ee704dc78057c5cfc697f3c5,4827999a-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2112.jpg,瓷器,碗,清,嘉庆,1808.0
清康熙景德镇窑洒蓝釉金彩花蝶纹笔筒,eee940e409d04a4c8f825725136ad04a,3ce50f9e-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1653.jpg,瓷器,筒,清,康熙,1691.5
清乾隆景德镇窑孔雀绿釉瓶,ef5dd3976ca342faa5e7865fb32966ee,475a17c2-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2082.jpg,瓷器,瓶,清,乾隆,1765.5
清雍正款景德镇窑斗彩松竹梅纹碗,ef65f188bb6b48b6baaaea6d619a94a0,4302fd9e-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1896.jpg,瓷器,碗,清,雍正,1728.5
清雍正景德镇窑白釉八卦纹琮式瓶,ef7740e09cf34a92961c30467cc9b114,405789fd-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1789.jpg,瓷器,瓶,清,雍正,1728.5
康熙青花人物棋罐,ef9639148e014132a31b78f89f3cf00a,5e6bd0fc-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.3170.jpg,瓷器,罐,NA,康熙,1691.5
清乾隆景德镇窑白釉镂空盘,efa7251fdcbd4882ba094a0c847f329c,45306315-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1994.jpg,瓷器,盘,清,乾隆,1765.5
清康熙景德镇窑青花人物故事图笔筒,efe0d7951f844f0eb9c327d5a772f420,3c206195-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1622.jpg,瓷器,筒,清,康熙,1691.5
清乾隆景德镇窑红釉描金迎祥瓷片,efe82b0dc87449fcb8ee72169dfc0441,3fcf1718-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1767.jpg,瓷器,NA,清,乾隆,1765.5
清乾隆款景德镇窑粉青釉莲瓣纹碗,f01f5b4a9e204a1fb76a8d4c9495cf67,408f300b-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1797.jpg,瓷器,碗,清,乾隆,1765.5
清康熙仿宣德款景德镇窑青花花卉纹方盘,f03e7f3810934f84acd95526b7bf79e6,37a1bbf4-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1439.jpg,瓷器,盘,清,康熙,1691.5
清康熙仿宣德款景德镇窑青花花卉纹觚,f058dbf5103347a5bd92b90819eedd93,384675bd-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1470.jpg,瓷器,NA,清,康熙,1691.5
清同治燕喜同和款景德镇窑红地百喜纹碗,f23cbae1765a479095f98467f149c7c9,36489f94-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1386.jpg,瓷器,碗,清,同治,1868.0
清康熙景德镇窑青花竹石桃花纹瓶,f2ac81f9bc45414db65c9561c828bd62,38410688-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1469.jpg,瓷器,瓶,清,康熙,1691.5
清康熙款景德镇窑黄地绿彩龙纹碗,f2c03f808b334e1692403bb6e5088f63,38d3bb40-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1491.jpg,瓷器,碗,清,康熙,1691.5
清乾隆广窑炉钧釉螭虎瓶,f2cf06511a98476685fc7ec4d00b9626,3f804909-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1756.jpg,瓷器,瓶,清,乾隆,1765.5
清乾隆景德镇窑青花花卉纹六孔瓶,f4152a536e16457684e1ade4788b55d9,4003e1f9-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1774.jpg,瓷器,瓶,清,乾隆,1765.5
清雍正款景德镇窑青花莲托梵文碗,f4405a09dbe443448325cf7cb11b9319,4333eae8-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1902.jpg,瓷器,碗,清,雍正,1728.5
清乾隆景德镇窑青花蝙蝠花卉纹高足盘,f450b0973db14140a15c99881dcee8de,4129598a-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1820.jpg,瓷器,盘,清,乾隆,1765.5
清康熙景德镇窑青釉碗,f456a8b549eb4b5686d0d34c7586d8b4,39aa83aa-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1525.jpg,瓷器,碗,清,康熙,1691.5
清光绪款景德镇窑粉彩花卉纹盘,f476fefd2a7a4972a9d7318a8ae48676,345f5251-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1312.jpg,瓷器,盘,清,光绪,1891.5
清同治款景德镇窑三彩龙纹盘,f497edbffff54eb694dde4f3fb3b1204,35e46974-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1371.jpg,瓷器,盘,清,同治,1868.0
清乾隆款景德镇窑青花云龙纹折腰碗,f4b3fe09fea84796919715291a983b10,46e5d7e4-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2065.jpg,瓷器,碗,清,乾隆,1765.5
清康熙德化窑白釉杯,f4bd09a58a82452b9988e0f66b99f5b0,3940d771-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.1508.jpg,瓷器,杯,清,康熙,1691.5
清道光款景德镇窑缠枝花卉纹碗,f5025f2f089b4195bef3177154672bb7,491310a8-76f2-11e9-85ba-4ccc6a492333,http://files.bjmuseum.org.cn/baijing/09shoubo/11010221800037/THUMB/40_4.2148.jpg,瓷器,碗,清,道光,1835.0
